poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,01:27:00,241,-1,01:27:00
2,Cervantes,-1,270,-1,315,-1,09:12:00,148,-1,14:54:00
3,El Palo,-1,67,-1,84,-1,11:13:00,18,-1,15:55:00
4,Av. de Andalucía,-1,460,-1,507,-1,05:56:00,405,-1,15:45:00
5,Camas,-1,176,-1,267,-1,08:18:00,72,-1,15:32:00
6,Cruz De Humilladero,100,82,-1,95,-1,23:55:00,66,-1,20:57:00
8,Alcazaba,-1,148,-1,261,-1,07:45:00,32,-1,14:54:00
9,San Juan De La Cruz,410,385,-1,395,-1,23:12:00,362,-1,15:55:00
10,Pz. de la Marina,324,118,-1,240,-1,07:23:00,0,-1,14:54:00
12,Tejón y Rodriguez,-1,82,-1,108,-1,11:25:00,48,-1,16:12:00
138,El Carmen,-1,-1,-1,-1,-1,01:27:00,-1,-1,01:27:00
139,Mármoles,-1,-1,-1,-1,-1,01:27:00,-1,-1,01:27:00
140,El Limonar,161,-1,-1,-1,-1,01:27:00,-1,-1,01:27:00
142,Bailén,-1,-1,-1,-1,-1,01:27:00,-1,-1,01:27:00
