id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,140,298,14,06:45:00,19:55:00
AN,387,507,162,23:58:00,11:46:00
CA,183,312,0,05:26:00,12:37:00
CE,207,326,6,05:40:00,12:37:00
CY,255,394,2,05:40:00,11:46:00
MA,109,238,0,05:40:00,11:46:00
PA,59,96,20,00:20:00,11:36:00
PB,183,207,154,07:44:00,10:45:00
SJ,311,389,135,00:20:00,11:17:00
TE,105,131,66,06:45:00,11:17:00
