dato,id,libres
OCUPACION,AL,87
OCUPACION,MA,19
OCUPACION,CA,107
OCUPACION,PA,52
OCUPACION,AN,345
OCUPACION,TE,103
OCUPACION,CE,185
OCUPACION,CY,246
OCUPACION,SJ,295
OCUPACION,PB,172
