id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,112,210,27,07:52:00,15:56:00
AN,439,482,365,23:49:00,13:29:00
CA,224,283,180,09:06:00,12:52:00
CE,268,311,186,23:49:00,14:57:00
CY,345,377,305,06:08:00,12:52:00
MA,115,190,11,09:06:00,12:52:00
PA,68,83,0,12:52:00,14:57:00
PB,163,194,41,09:06:00,15:56:00
SJ,393,398,387,18:57:00,09:06:00
TE,97,135,73,01:16:00,22:02:00
