poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,00:17:00,241,-1,00:17:00
2,Cervantes,-1,206,-1,324,-1,06:28:00,19,-1,12:25:00
3,El Palo,-1,66,-1,85,-1,16:48:00,40,-1,10:59:00
4,Av. de Andalucía,-1,360,-1,503,-1,04:13:00,100,-1,12:46:00
5,Camas,-1,164,-1,302,-1,04:57:00,7,-1,12:25:00
6,Cruz De Humilladero,100,80,-1,93,-1,23:48:00,36,-1,12:15:00
8,Alcazaba,-1,186,-1,277,-1,06:49:00,104,-1,12:35:00
9,San Juan De La Cruz,410,326,-1,394,-1,23:48:00,158,-1,12:46:00
10,Pz. de la Marina,324,126,-1,267,-1,06:39:00,0,-1,18:45:00
12,Tejón y Rodriguez,-1,97,-1,124,-1,07:25:00,68,-1,11:48:00
138,El Carmen,-1,-1,-1,-1,-1,00:17:00,-1,-1,00:17:00
139,Mármoles,-1,-1,-1,-1,-1,00:17:00,-1,-1,00:17:00
140,El Limonar,161,-1,-1,-1,-1,00:17:00,-1,-1,00:17:00
142,Bailén,-1,-1,-1,-1,-1,00:17:00,-1,-1,00:17:00
