id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,153,274,0,23:57:00,14:09:00
AN,468,495,425,07:06:00,00:26:00
CA,168,264,21,23:57:00,15:54:00
CE,256,312,141,23:57:00,15:27:00
CY,325,379,243,01:00:00,12:58:00
MA,116,197,0,07:06:00,14:09:00
PA,63,78,22,07:06:00,15:27:00
PB,168,202,70,23:57:00,15:27:00
SJ,392,398,387,23:57:00,20:51:00
TE,72,94,31,07:06:00,00:26:00
