id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,122,257,1,06:38:00,20:45:00
AN,363,502,139,05:49:00,12:47:00
CA,155,283,11,05:38:00,12:21:00
CE,197,312,0,05:49:00,12:37:00
CY,288,390,102,06:48:00,11:58:00
MA,95,253,0,06:24:00,11:48:00
PA,54,93,10,03:16:00,18:37:00
PB,160,218,77,01:47:00,21:11:00
SJ,334,391,180,05:49:00,11:58:00
TE,67,101,26,06:48:00,21:11:00
