dato,id,libres
OCUPACION,AL,179
OCUPACION,MA,241
OCUPACION,CA,275
OCUPACION,PA,79
OCUPACION,AN,479
OCUPACION,TE,107
OCUPACION,CE,277
OCUPACION,CY,358
OCUPACION,SJ,381
OCUPACION,PB,192
