id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,169,254,53,07:48:00,21:45:00
AN,401,498,195,04:27:00,12:35:00
CA,164,262,27,05:35:00,13:35:00
CE,241,316,97,07:48:00,14:46:00
CY,354,388,306,06:45:00,11:59:00
MA,118,249,0,07:28:00,12:21:00
PA,54,80,0,01:25:00,12:21:00
PB,136,194,0,01:25:00,13:55:00
SJ,383,396,359,07:13:00,14:24:00
TE,79,105,39,14:46:00,00:18:00
