dato,id,libres
OCUPACION,AL,261
OCUPACION,MA,213
OCUPACION,CA,267
OCUPACION,PA,73
OCUPACION,AN,510
OCUPACION,TE,80
OCUPACION,CE,302
OCUPACION,CY,344
OCUPACION,SJ,389
OCUPACION,PB,168
