dato,id,libres
OCUPACION,AL,115
OCUPACION,MA,2
OCUPACION,CA,67
OCUPACION,PA,30
OCUPACION,AN,215
OCUPACION,TE,89
OCUPACION,CE,83
OCUPACION,CY,20
OCUPACION,SJ,189
OCUPACION,PB,123
