poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,00:38:00,241,-1,00:38:00
2,Cervantes,-1,180,-1,319,-1,05:45:00,13,-1,13:25:00
3,El Palo,-1,61,-1,89,-1,08:56:00,43,-1,10:45:00
4,Av. de Andalucía,-1,384,-1,498,-1,05:45:00,147,-1,12:30:00
5,Camas,-1,142,-1,273,-1,05:45:00,0,-1,11:25:00
6,Cruz De Humilladero,100,87,-1,100,-1,07:58:00,67,-1,19:11:00
8,Alcazaba,-1,148,-1,271,-1,06:15:00,5,-1,13:46:00
9,San Juan De La Cruz,410,336,-1,398,-1,22:25:00,197,-1,12:15:00
10,Pz. de la Marina,324,106,-1,248,-1,06:59:00,0,-1,13:35:00
12,Tejón y Rodriguez,-1,79,-1,106,-1,00:48:00,40,-1,13:10:00
138,El Carmen,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
139,Mármoles,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
140,El Limonar,161,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
142,Bailén,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
