id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,145,266,1,23:57:00,15:14:00
AN,468,506,397,06:11:00,18:46:00
CA,202,286,77,08:05:00,17:47:00
CE,303,350,227,09:01:00,14:44:00
CY,342,380,295,06:11:00,12:51:00
MA,133,265,0,23:57:00,17:47:00
PA,74,86,51,18:46:00,12:33:00
PB,181,206,121,04:17:00,15:14:00
SJ,393,397,382,09:01:00,15:48:00
TE,74,98,49,10:47:00,00:28:00
