dato,id,libres
OCUPACION,AL,204
OCUPACION,MA,165
OCUPACION,CA,271
OCUPACION,PA,65
OCUPACION,AN,366
OCUPACION,TE,92
OCUPACION,CE,287
OCUPACION,CY,339
OCUPACION,SJ,396
OCUPACION,PB,159
