dato,id,libres
OCUPACION,AL,90
OCUPACION,MA,4
OCUPACION,CA,16
OCUPACION,PA,26
OCUPACION,AN,191
OCUPACION,TE,68
OCUPACION,CE,86
OCUPACION,CY,32
OCUPACION,SJ,154
OCUPACION,PB,179
