dato,id,libres
OCUPACION,AL,86
OCUPACION,MA,1
OCUPACION,CA,12
OCUPACION,PA,59
OCUPACION,AN,196
OCUPACION,TE,42
OCUPACION,CE,71
OCUPACION,CY,83
OCUPACION,SJ,225
OCUPACION,PB,163
