id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,122,279,0,06:13:00,20:13:00
AN,367,507,144,02:57:00,12:45:00
CA,141,287,0,06:28:00,12:11:00
CE,226,328,25,00:17:00,10:58:00
CY,265,374,53,02:57:00,11:55:00
MA,87,243,0,04:35:00,11:19:00
PA,43,74,9,02:57:00,11:19:00
PB,171,209,135,03:21:00,11:45:00
SJ,320,391,158,00:17:00,11:19:00
TE,82,127,30,05:17:00,11:55:00
