dato,id,libres
OCUPACION,AL,74
OCUPACION,MA,35
OCUPACION,CA,84
OCUPACION,PA,56
OCUPACION,AN,355
OCUPACION,TE,62
OCUPACION,CE,221
OCUPACION,CY,320
OCUPACION,SJ,339
OCUPACION,PB,185
