id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,99,271,0,04:34:00,19:45:00
AN,359,500,122,03:15:00,12:38:00
CA,172,305,6,01:55:00,11:32:00
CE,188,315,0,06:26:00,11:17:00
CY,264,394,7,06:26:00,12:38:00
MA,105,240,0,07:16:00,17:24:00
PA,65,87,34,07:55:00,11:55:00
PB,181,199,146,07:45:00,11:32:00
SJ,305,390,134,06:55:00,11:45:00
TE,83,107,35,08:24:00,13:20:00
