dato,id,libres
OCUPACION,AL,172
OCUPACION,MA,117
OCUPACION,CA,196
OCUPACION,PA,50
OCUPACION,AN,444
OCUPACION,TE,61
OCUPACION,CE,256
OCUPACION,CY,325
OCUPACION,SJ,368
OCUPACION,PB,189
