dato,id,libres
OCUPACION,AL,183
OCUPACION,MA,39
OCUPACION,CA,92
OCUPACION,PA,71
OCUPACION,AN,245
OCUPACION,TE,75
OCUPACION,CE,100
OCUPACION,CY,188
OCUPACION,SJ,265
OCUPACION,PB,167
