poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,19:22:00,241,-1,19:22:00
2,Cervantes,-1,210,-1,329,-1,03:08:00,22,-1,12:56:00
3,El Palo,-1,54,-1,84,-1,05:19:00,15,-1,18:59:00
4,Av. de Andalucía,-1,371,-1,503,-1,05:19:00,127,-1,11:38:00
5,Camas,-1,162,-1,296,-1,03:45:00,0,-1,12:46:00
6,Cruz De Humilladero,100,76,-1,97,-1,02:22:00,45,-1,19:22:00
8,Alcazaba,-1,166,-1,269,-1,03:08:00,83,-1,19:56:00
9,San Juan De La Cruz,410,321,-1,391,-1,03:08:00,141,-1,12:25:00
10,Pz. de la Marina,324,114,-1,246,-1,05:19:00,0,-1,11:21:00
12,Tejón y Rodriguez,-1,102,-1,130,-1,05:55:00,62,-1,11:48:00
138,El Carmen,-1,-1,-1,-1,-1,19:22:00,-1,-1,19:22:00
139,Mármoles,-1,-1,-1,-1,-1,19:22:00,-1,-1,19:22:00
140,El Limonar,161,-1,-1,-1,-1,19:22:00,-1,-1,19:22:00
142,Bailén,-1,-1,-1,-1,-1,19:22:00,-1,-1,19:22:00
