poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,00:38:00,241,-1,00:38:00
2,Cervantes,-1,237,-1,315,-1,05:59:00,88,-1,12:15:00
3,El Palo,-1,50,-1,79,-1,08:36:00,16,-1,12:15:00
4,Av. de Andalucía,-1,391,-1,494,-1,05:59:00,245,-1,12:30:00
5,Camas,-1,120,-1,256,-1,06:35:00,0,-1,13:35:00
6,Cruz De Humilladero,100,76,-1,95,-1,00:38:00,51,-1,13:35:00
8,Alcazaba,-1,118,-1,269,-1,06:45:00,0,-1,22:25:00
9,San Juan De La Cruz,410,351,-1,397,-1,22:25:00,250,-1,11:35:00
10,Pz. de la Marina,324,87,-1,218,-1,03:19:00,0,-1,20:30:00
12,Tejón y Rodriguez,-1,65,-1,107,-1,06:35:00,10,-1,22:56:00
138,El Carmen,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
139,Mármoles,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
140,El Limonar,161,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
142,Bailén,-1,-1,-1,-1,-1,00:38:00,-1,-1,00:38:00
