dato,id,libres
OCUPACION,AL,124
OCUPACION,MA,34
OCUPACION,CA,160
OCUPACION,PA,28
OCUPACION,AN,372
OCUPACION,TE,38
OCUPACION,CE,159
OCUPACION,CY,363
OCUPACION,SJ,376
OCUPACION,PB,69
