id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,113,230,0,08:45:00,21:26:00
AN,394,477,300,04:42:00,12:46:00
CA,97,224,0,06:45:00,21:38:00
CE,188,297,0,08:45:00,22:30:00
CY,386,403,350,22:20:00,12:56:00
MA,94,221,0,06:33:00,21:26:00
PA,37,79,0,04:42:00,12:46:00
PB,69,142,0,03:25:00,15:17:00
SJ,388,394,381,08:45:00,20:27:00
TE,45,77,0,08:55:00,23:12:00
