id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,178,286,127,23:59:00,12:36:00
AN,279,488,98,23:15:00,12:36:00
CA,118,274,1,23:59:00,10:58:00
CE,167,277,16,23:59:00,12:56:00
CY,239,347,103,23:39:00,11:57:00
MA,65,229,0,23:59:00,10:38:00
PA,68,83,43,08:49:00,13:28:00
PB,192,211,149,21:37:00,12:15:00
SJ,293,391,146,23:29:00,11:57:00
TE,88,110,54,22:56:00,12:15:00
