id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,93,222,0,05:48:00,12:45:00
AN,356,474,197,05:38:00,13:48:00
CA,108,202,1,06:55:00,12:45:00
CE,130,287,0,06:55:00,15:26:00
CY,311,392,165,05:58:00,10:55:00
MA,79,205,0,06:28:00,11:55:00
PA,49,80,2,06:55:00,13:38:00
PB,131,184,68,06:55:00,15:26:00
SJ,357,395,274,00:45:00,11:30:00
TE,16,29,0,05:58:00,15:57:00
