dato,id,libres
OCUPACION,AL,53
OCUPACION,MA,19
OCUPACION,CA,98
OCUPACION,PA,8
OCUPACION,AN,366
OCUPACION,TE,68
OCUPACION,CE,203
OCUPACION,CY,348
OCUPACION,SJ,365
OCUPACION,PB,8
