id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,175,264,58,08:35:00,14:56:00
AN,492,507,465,07:45:00,14:56:00
CA,224,279,128,23:57:00,15:25:00
CE,304,336,219,23:37:00,15:25:00
CY,352,380,309,05:28:00,13:25:00
MA,148,249,0,23:57:00,14:25:00
PA,68,83,12,00:37:00,14:56:00
PB,177,212,23,04:56:00,15:25:00
SJ,394,396,391,09:59:00,15:11:00
TE,88,113,43,10:17:00,00:15:00
