id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,183,228,149,08:50:00,14:16:00
AN,235,358,146,08:50:00,14:16:00
CA,69,148,11,08:50:00,00:19:00
CE,189,216,149,08:50:00,14:16:00
CY,228,263,188,00:19:00,14:16:00
MA,71,197,14,08:50:00,14:16:00
PA,68,86,38,09:18:00,00:19:00
PB,196,206,185,08:50:00,14:16:00
SJ,286,331,256,08:50:00,14:16:00
TE,89,99,71,08:50:00,14:16:00
