id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,240,240,240,00:16:00,00:16:00
AN,507,507,507,00:16:00,00:16:00
CA,263,263,263,00:16:00,00:16:00
CE,293,293,293,00:16:00,00:16:00
CY,371,371,371,00:16:00,00:16:00
MA,233,233,233,00:16:00,00:16:00
PA,73,73,73,00:16:00,00:16:00
PB,203,203,203,00:16:00,00:16:00
SJ,390,390,390,00:16:00,00:16:00
TE,78,78,78,00:16:00,00:16:00
