id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,102,255,0,06:20:00,12:46:00
AN,364,512,144,05:49:00,12:10:00
CA,111,282,0,05:59:00,10:25:00
CE,201,328,14,04:46:00,12:36:00
CY,274,371,66,02:48:00,11:55:00
MA,110,266,0,04:46:00,10:13:00
PA,56,88,11,01:57:00,12:10:00
PB,172,214,137,02:48:00,11:33:00
SJ,322,392,154,01:57:00,11:55:00
TE,65,103,10,06:31:00,22:14:00
