id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,163,268,31,06:54:00,13:30:00
AN,382,512,167,01:20:00,12:20:00
CA,181,300,2,23:55:00,12:55:00
CE,229,342,62,06:54:00,13:17:00
CY,275,388,70,06:54:00,11:55:00
MA,104,241,0,06:02:00,11:55:00
PA,74,92,43,15:57:00,12:20:00
PB,182,198,159,16:44:00,12:45:00
SJ,323,393,188,23:55:00,11:21:00
TE,77,120,40,00:18:00,12:55:00
