id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,108,247,0,01:50:00,21:18:00
AN,369,506,187,03:56:00,12:58:00
CA,115,256,0,01:50:00,11:55:00
CE,190,324,1,05:50:00,10:50:00
CY,284,383,96,05:50:00,11:19:00
MA,76,219,0,06:41:00,19:48:00
PA,62,90,21,08:27:00,11:19:00
PB,120,195,39,05:01:00,22:00:00
SJ,336,396,202,00:33:00,12:38:00
TE,40,76,0,01:50:00,22:27:00
