id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,139,246,19,11:49:00,13:29:00
AN,468,503,421,11:49:00,13:29:00
CA,201,240,178,11:49:00,00:46:00
CE,283,319,237,11:49:00,15:06:00
CY,356,388,251,01:48:00,18:24:00
MA,103,192,3,11:49:00,19:46:00
PA,58,92,1,11:49:00,15:06:00
PB,156,201,4,01:48:00,15:06:00
SA,273,289,254,16:58:00,00:46:00
SJ,397,400,394,11:49:00,20:58:00
TE,64,93,11,18:24:00,00:46:00
