dato,id,libres
OCUPACION,AL,199
OCUPACION,MA,248
OCUPACION,CA,293
OCUPACION,PA,60
OCUPACION,AN,481
OCUPACION,TE,121
OCUPACION,CE,283
OCUPACION,CY,357
OCUPACION,SJ,383
OCUPACION,PB,206
