id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,160,297,0,06:45:00,21:14:00
AN,360,510,98,05:37:00,12:25:00
CA,153,289,0,05:22:00,11:33:00
CE,235,326,63,05:22:00,12:12:00
CY,294,380,134,05:57:00,12:25:00
MA,100,256,0,07:17:00,12:25:00
PA,67,85,35,07:45:00,12:12:00
PB,190,222,148,07:33:00,12:35:00
SJ,325,396,141,06:55:00,12:45:00
TE,84,120,48,06:18:00,12:25:00
