dato,id,libres
OCUPACION,AL,118
OCUPACION,MA,134
OCUPACION,CA,189
OCUPACION,PA,26
OCUPACION,AN,468
OCUPACION,TE,85
OCUPACION,CE,198
OCUPACION,CY,366
OCUPACION,SJ,394
OCUPACION,PB,49
