dato,id,libres
OCUPACION,AL,57
OCUPACION,MA,11
OCUPACION,CA,41
OCUPACION,PA,49
OCUPACION,AN,141
OCUPACION,TE,40
OCUPACION,CE,133
OCUPACION,CY,258
OCUPACION,SJ,282
OCUPACION,PB,115
