dato,id,libres
OCUPACION,AL,143
OCUPACION,MA,0
OCUPACION,CA,125
OCUPACION,PA,45
OCUPACION,AN,370
OCUPACION,TE,88
OCUPACION,CE,109
OCUPACION,CY,318
OCUPACION,SJ,297
OCUPACION,PB,148
