dato,id,libres
OCUPACION,AL,34
OCUPACION,MA,43
OCUPACION,CA,138
OCUPACION,PA,72
OCUPACION,AN,196
OCUPACION,TE,19
OCUPACION,CE,218
OCUPACION,CY,364
OCUPACION,SJ,371
OCUPACION,PB,167
