poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,00:58:00,241,-1,00:58:00
2,Cervantes,-1,213,-1,332,-1,23:55:00,28,-1,12:16:00
3,El Palo,-1,74,-1,89,-1,15:55:00,46,-1,12:26:00
4,Av. de Andalucía,-1,362,-1,507,-1,05:21:00,80,-1,12:36:00
5,Camas,-1,161,-1,296,-1,05:37:00,1,-1,11:58:00
6,Cruz De Humilladero,100,82,-1,94,-1,21:15:00,46,-1,13:57:00
8,Alcazaba,-1,191,-1,280,-1,06:39:00,91,-1,12:46:00
9,San Juan De La Cruz,410,327,-1,395,-1,00:58:00,161,-1,10:57:00
10,Pz. de la Marina,324,134,-1,273,-1,04:14:00,0,-1,11:20:00
12,Tejón y Rodriguez,-1,108,-1,143,-1,06:16:00,74,-1,11:58:00
138,El Carmen,-1,-1,-1,-1,-1,00:58:00,-1,-1,00:58:00
139,Mármoles,-1,-1,-1,-1,-1,00:58:00,-1,-1,00:58:00
140,El Limonar,161,-1,-1,-1,-1,00:58:00,-1,-1,00:58:00
142,Bailén,-1,-1,-1,-1,-1,00:58:00,-1,-1,00:58:00
