dato,id,libres
OCUPACION,AL,144
OCUPACION,MA,167
OCUPACION,CA,177
OCUPACION,PA,89
OCUPACION,AN,342
OCUPACION,TE,72
OCUPACION,CE,187
OCUPACION,CY,191
OCUPACION,SJ,324
OCUPACION,PB,199
