dato,id,libres
OCUPACION,AL,96
OCUPACION,MA,125
OCUPACION,CA,214
OCUPACION,PA,55
OCUPACION,AN,469
OCUPACION,TE,80
OCUPACION,CE,288
OCUPACION,CY,350
OCUPACION,SJ,386
OCUPACION,PB,173
