dato,id,libres
OCUPACION,AL,247
OCUPACION,MA,255
OCUPACION,CA,283
OCUPACION,PA,81
OCUPACION,AN,507
OCUPACION,TE,79
OCUPACION,CE,325
OCUPACION,CY,389
OCUPACION,SJ,394
OCUPACION,PB,202
