poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,07:48:00,241,-1,07:48:00
2,Cervantes,-1,196,-1,327,-1,05:56:00,9,-1,13:25:00
3,El Palo,-1,64,-1,83,-1,08:47:00,33,-1,11:13:00
4,Av. de Andalucía,-1,368,-1,508,-1,01:58:00,92,-1,12:55:00
5,Camas,-1,155,-1,277,-1,04:56:00,0,-1,13:25:00
6,Cruz De Humilladero,100,75,-1,94,-1,01:27:00,48,-1,12:15:00
8,Alcazaba,-1,178,-1,293,-1,06:30:00,34,-1,13:35:00
9,San Juan De La Cruz,410,312,-1,394,-1,06:55:00,129,-1,12:15:00
10,Pz. de la Marina,324,117,-1,270,-1,04:00:00,0,-1,17:48:00
12,Tejón y Rodriguez,-1,84,-1,147,-1,06:55:00,38,-1,12:31:00
138,El Carmen,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
139,Mármoles,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
140,El Limonar,161,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
142,Bailén,-1,-1,-1,-1,-1,07:48:00,-1,-1,07:48:00
