poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,18:49:00,241,-1,18:49:00
2,Cervantes,-1,204,-1,324,-1,03:01:00,32,-1,12:31:00
3,El Palo,-1,59,-1,82,-1,07:56:00,33,-1,11:25:00
4,Av. de Andalucía,-1,370,-1,505,-1,06:17:00,124,-1,12:55:00
5,Camas,-1,168,-1,280,-1,07:23:00,0,-1,12:45:00
6,Cruz De Humilladero,100,64,-1,91,-1,22:25:00,21,-1,12:55:00
8,Alcazaba,-1,168,-1,280,-1,07:00:00,4,-1,13:25:00
9,San Juan De La Cruz,410,329,-1,401,-1,22:14:00,174,-1,11:46:00
10,Pz. de la Marina,324,110,-1,253,-1,06:17:00,0,-1,18:49:00
12,Tejón y Rodriguez,-1,90,-1,120,-1,07:00:00,68,-1,12:55:00
138,El Carmen,-1,-1,-1,-1,-1,18:49:00,-1,-1,18:49:00
139,Mármoles,-1,-1,-1,-1,-1,18:49:00,-1,-1,18:49:00
140,El Limonar,161,-1,-1,-1,-1,18:49:00,-1,-1,18:49:00
142,Bailén,-1,-1,-1,-1,-1,18:49:00,-1,-1,18:49:00
