dato,id,libres
OCUPACION,AL,48
OCUPACION,MA,2
OCUPACION,CA,23
OCUPACION,PA,48
OCUPACION,AN,113
OCUPACION,TE,39
OCUPACION,CE,18
OCUPACION,CY,64
OCUPACION,SJ,162
OCUPACION,PB,159
