dato,id,libres
OCUPACION,AL,96
OCUPACION,MA,0
OCUPACION,CA,9
OCUPACION,PA,35
OCUPACION,AN,152
OCUPACION,TE,57
OCUPACION,CE,10
OCUPACION,CY,31
OCUPACION,SJ,187
OCUPACION,PB,175
