poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,22:25:00,241,-1,22:25:00
2,Cervantes,-1,260,-1,306,-1,09:45:00,168,-1,21:56:00
3,El Palo,-1,62,-1,79,-1,20:15:00,32,-1,13:12:00
4,Av. de Andalucía,-1,413,-1,497,-1,04:47:00,310,-1,13:25:00
5,Camas,-1,122,-1,275,-1,06:28:00,0,-1,21:46:00
6,Cruz De Humilladero,100,73,-1,88,-1,23:45:00,56,-1,18:30:00
8,Alcazaba,-1,149,-1,269,-1,08:19:00,25,-1,15:17:00
9,San Juan De La Cruz,410,383,-1,392,-1,04:47:00,366,-1,21:46:00
10,Pz. de la Marina,324,98,-1,244,-1,07:47:00,0,-1,22:25:00
12,Tejón y Rodriguez,-1,50,-1,73,-1,19:23:00,0,-1,22:25:00
138,El Carmen,-1,-1,-1,-1,-1,22:25:00,-1,-1,22:25:00
139,Mármoles,-1,-1,-1,-1,-1,22:25:00,-1,-1,22:25:00
140,El Limonar,161,-1,-1,-1,-1,22:25:00,-1,-1,22:25:00
142,Bailén,-1,-1,-1,-1,-1,22:25:00,-1,-1,22:25:00
