dato,id,libres
OCUPACION,AL,206
OCUPACION,MA,230
OCUPACION,CA,278
OCUPACION,PA,62
OCUPACION,AN,471
OCUPACION,TE,120
OCUPACION,CE,338
OCUPACION,CY,361
OCUPACION,SJ,398
OCUPACION,PB,159
