dato,id,libres
OCUPACION,AL,42
OCUPACION,MA,61
OCUPACION,CA,141
OCUPACION,PA,73
OCUPACION,AN,425
OCUPACION,TE,46
OCUPACION,CE,271
OCUPACION,CY,322
OCUPACION,SJ,364
OCUPACION,PB,167
