id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,138,309,32,05:21:00,14:05:00
AN,398,511,221,00:52:00,12:23:00
CA,171,287,1,05:21:00,12:55:00
CE,242,347,70,00:52:00,12:23:00
CY,247,386,12,05:21:00,12:23:00
MA,107,246,0,05:21:00,12:23:00
PA,63,82,26,22:43:00,10:56:00
PB,178,211,133,07:35:00,18:36:00
SJ,320,399,166,06:36:00,11:45:00
TE,86,142,49,03:04:00,12:55:00
