id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,112,266,1,06:22:00,21:48:00
AN,388,508,155,06:22:00,13:08:00
CA,148,288,22,01:38:00,13:08:00
CE,184,336,36,06:22:00,13:08:00
CY,316,391,138,06:22:00,11:04:00
MA,74,216,1,06:22:00,11:04:00
PA,33,79,0,06:22:00,13:08:00
PB,77,189,3,03:06:00,14:48:00
SA,219,275,101,03:06:00,13:08:00
SJ,359,400,246,03:06:00,11:04:00
TE,67,103,46,06:22:00,22:38:00
