dato,id,libres
OCUPACION,AL,38
OCUPACION,MA,0
OCUPACION,CA,20
OCUPACION,PA,53
OCUPACION,AN,365
OCUPACION,TE,45
OCUPACION,CE,217
OCUPACION,CY,400
OCUPACION,SJ,354
OCUPACION,PB,70
