id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,119,240,1,08:22:00,20:16:00
AN,417,505,304,05:19:00,19:33:00
CA,134,255,15,07:49:00,15:31:00
CE,289,336,206,07:35:00,14:55:00
CY,403,425,353,05:19:00,12:47:00
MA,94,227,0,08:22:00,18:49:00
PA,74,86,38,09:24:00,15:15:00
PB,155,191,60,03:07:00,15:15:00
SJ,380,392,350,23:58:00,15:31:00
TE,63,113,23,10:55:00,01:00:00
