id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,220,262,131,06:48:00,00:17:00
AN,501,508,470,05:59:00,00:17:00
CA,243,260,200,05:49:00,00:17:00
CE,330,333,319,02:54:00,00:17:00
CY,353,366,348,02:54:00,08:55:00
MA,243,254,163,06:38:00,00:17:00
PA,76,81,75,00:17:00,08:55:00
PB,196,201,125,03:16:00,00:17:00
SJ,380,385,379,02:11:00,08:55:00
TE,95,100,72,08:55:00,00:27:00
