dato,id,libres
OCUPACION,AL,2
OCUPACION,MA,34
OCUPACION,CA,25
OCUPACION,PA,68
OCUPACION,AN,116
OCUPACION,TE,26
OCUPACION,CE,88
OCUPACION,CY,361
OCUPACION,SJ,202
OCUPACION,PB,147
