dato,id,libres
OCUPACION,AL,141
OCUPACION,MA,101
OCUPACION,CA,199
OCUPACION,PA,80
OCUPACION,AN,501
OCUPACION,TE,89
OCUPACION,CE,273
OCUPACION,CY,329
OCUPACION,SJ,393
OCUPACION,PB,184
