poiID,nombre,capacidad,media_libres,media_libres_discapacitados,max_libres,max_libres_discapacitados,max_time_libres,min_libres,min_libres_discapacitados,min_time_libres
1,Salitre,342,241,-1,241,-1,13:35:00,241,-1,13:35:00
2,Cervantes,-1,224,-1,319,-1,06:29:00,73,-1,13:55:00
3,El Palo,-1,63,-1,88,-1,08:57:00,36,-1,12:45:00
4,Av. de Andalucía,-1,387,-1,507,-1,01:35:00,185,-1,13:11:00
5,Camas,-1,161,-1,283,-1,05:46:00,0,-1,13:35:00
6,Cruz De Humilladero,100,72,-1,97,-1,22:25:00,41,-1,20:18:00
8,Alcazaba,-1,173,-1,272,-1,05:56:00,73,-1,13:11:00
9,San Juan De La Cruz,410,347,-1,399,-1,06:29:00,221,-1,11:25:00
10,Pz. de la Marina,324,104,-1,231,-1,07:27:00,0,-1,13:11:00
12,Tejón y Rodriguez,-1,91,-1,118,-1,07:27:00,61,-1,12:55:00
138,El Carmen,-1,-1,-1,-1,-1,13:35:00,-1,-1,13:35:00
139,Mármoles,-1,-1,-1,-1,-1,13:35:00,-1,-1,13:35:00
140,El Limonar,161,-1,-1,-1,-1,13:35:00,-1,-1,13:35:00
142,Bailén,-1,-1,-1,-1,-1,13:35:00,-1,-1,13:35:00
