id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,169,275,130,23:36:00,00:14:00
AN,283,482,174,23:36:00,13:25:00
CA,87,262,36,23:36:00,13:25:00
CE,112,304,36,22:36:00,00:14:00
CY,233,353,59,23:36:00,13:25:00
MA,28,177,1,23:36:00,17:40:00
PA,67,86,61,15:15:00,00:14:00
PB,170,191,163,16:39:00,00:14:00
SJ,292,390,188,22:36:00,13:25:00
TE,64,92,31,21:25:00,13:37:00
