dato,id,libres
OCUPACION,AL,86
OCUPACION,MA,70
OCUPACION,CA,104
OCUPACION,PA,64
OCUPACION,AN,421
OCUPACION,TE,91
OCUPACION,CE,264
OCUPACION,CY,316
OCUPACION,SJ,363
OCUPACION,PB,167
