id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,183,241,111,08:35:00,13:59:00
AN,471,495,431,07:18:00,12:44:00
CA,219,262,120,23:55:00,00:23:00
CE,298,329,229,08:52:00,14:50:00
CY,318,373,221,07:18:00,12:27:00
MA,135,196,71,08:35:00,14:50:00
PA,47,88,0,08:35:00,13:59:00
PB,126,202,0,04:00:00,13:59:00
SJ,391,398,383,13:59:00,01:55:00
TE,103,126,55,17:59:00,01:32:00
