id,media_libres,max_libres,min_libres,max_time_libres,min_time_libres
AL,161,266,125,06:49:00,10:14:00
AN,293,457,149,06:59:00,00:20:00
CA,150,302,75,03:35:00,10:14:00
CE,150,269,106,06:39:00,10:14:00
CY,229,368,172,04:48:00,10:14:00
MA,64,206,1,04:15:00,10:14:00
PA,54,88,39,07:23:00,10:14:00
PB,184,202,178,07:35:00,10:14:00
SJ,273,379,230,02:01:00,10:14:00
TE,85,114,74,04:58:00,10:14:00
